time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.439999999999993,-9.94565217472,-5.87029437072,27.179663166,6.06566908558,0.374136283134,0.0,-7.20838944444,-5.09594544908,4.61904116858,-0.0478859469367,0.106130290918,0.0,436.39520037742346,436.4131263865873,438.11802921626906,437.07454338878046
4.499999999999992,-10.3851298009,-6.1799764461,27.4539032048,6.06688639046,0.381633106993,0.0,-7.44161646101,-5.22679889215,4.52152904041,-0.0268984196199,0.0932282627074,0.0,453.0507546174131,452.0206668060205,452.7748865600743,454.45990946309087
4.559999999999991,-10.8392031254,-6.49775699216,27.7232410256,6.06571215142,0.387715941016,0.0,-7.69475050038,-5.36599173718,4.45535374768,-0.0354606359365,0.0997825311092,0.0,465.5801971919518,466.10016101393734,465.31831969294973,464.64711163871004
4.6199999999999894,-11.3070076143,-6.82308218078,27.9846331086,6.06363516846,0.393727272573,0.0,-7.8995798575,-5.47852173669,4.25754358439,-0.0339187240294,0.0964921457758,0.0,421.5320742430485,421.25648558720104,421.8742158407255,422.00678951552055
4.679999999999988,-11.7890391563,-7.15614733432,28.238244598,6.06253502782,0.400671786409,0.0,-8.16878111901,-5.62372323656,4.19490858922,-0.0457790464901,0.08345773663,0.0,470.41393500466666,469.40987422188186,469.7544922854231,468.83299224881597
4.739999999999987,-12.2883070649,-7.4984156325,28.4899846838,6.06362610194,0.414755955988,0.0,-8.47441054786,-5.78491626182,4.19422334726,-0.0684730357365,0.115282071885,0.0,491.7803949862242,494.1393314197498,493.6264803271859,491.94684582668316
4.799999999999986,-12.8041679192,-7.84936036829,28.7369714204,6.05950631689,0.428557200039,0.0,-8.72192933556,-5.9135016632,4.03737918454,-0.0699429924716,0.142848597804,0.0,444.5166785880564,446.784812532458,445.4790901517647,445.35524706013115
4.859999999999984,-13.3349211992,-8.20799492406,28.9739411863,6.05531579032,0.44313355804,0.0,-8.97085125063,-6.04124567743,3.86031306982,-0.0696712160477,0.168519412936,0.0,440.506729680823,442.6469611019006,441.5016623824592,441.5203472480893
4.919999999999983,-13.8817411397,-8.57478712299,29.2019132377,6.05118659121,0.456447249603,0.0,-9.25733790356,-6.18534701178,3.73694800833,-0.0736229884341,0.186958649175,0.0,462.826078445048,464.30353454596394,464.09636604659704,463.78235099471516
4.979999999999982,-14.4456438283,-8.95012850953,29.4215674508,6.04912719237,0.467925914838,0.0,-9.5402980095,-6.32616349019,3.58339085788,-0.0916876061552,0.180031986019,0.0,458.06816505281967,457.5487902012969,457.5927983172218,456.14703711564
5.0399999999999805,-15.0260144398,-9.33363682434,29.6303767316,6.0436367396,0.483080960083,0.0,-9.80635271897,-6.45773236507,3.37534667068,-0.0945428336733,0.155943781667,0.0,441.9415151860915,439.9795681286512,442.3797696451941,442.13722337136255
